time,mouse_dx,mouse_dy,mouse_scroll
2021-06-11T18:30:51.435,0,0,0
2021-06-11T18:30:51.440,0,0,0
2021-06-11T18:30:51.445,0,0,0
2021-06-11T18:30:51.449,0,0,0
2021-06-11T18:30:51.452,0,0,0
2021-06-11T18:30:51.456,0,0,0
2021-06-11T18:30:51.460,0,0,0
2021-06-11T18:30:51.465,0,0,0
2021-06-11T18:30:51.470,0,0,0
2021-06-11T18:30:51.474,0,0,0
2021-06-11T18:30:51.478,0,0,0
2021-06-11T18:30:51.482,0,0,0
2021-06-11T18:30:51.486,0,0,0
2021-06-11T18:30:51.491,0,0,0
2021-06-11T18:30:51.496,0,0,0
2021-06-11T18:30:51.501,0,0,0
2021-06-11T18:30:51.505,0,0,0
2021-06-11T18:30:51.509,0,0,0
2021-06-11T18:30:51.515,0,0,0
2021-06-11T18:30:51.519,0,0,0
2021-06-11T18:30:51.523,0,0,0
2021-06-11T18:30:51.528,0,0,0
2021-06-11T18:30:51.530,0,0,0
2021-06-11T18:30:51.536,0,0,0
2021-06-11T18:30:51.539,0,0,0
2021-06-11T18:30:51.544,0,0,0
2021-06-11T18:30:51.549,0,0,0
2021-06-11T18:30:51.553,0,0,0
2021-06-11T18:30:51.557,0,0,0
2021-06-11T18:30:51.560,0,0,0
2021-06-11T18:30:51.566,0,0,0
2021-06-11T18:30:51.570,0,0,0
2021-06-11T18:30:51.575,0,0,0
2021-06-11T18:30:51.579,0,0,0
2021-06-11T18:30:51.583,0,0,0
2021-06-11T18:30:51.588,0,0,0
2021-06-11T18:30:51.593,0,0,0
2021-06-11T18:30:51.597,0,0,0
2021-06-11T18:30:51.602,0,0,0
2021-06-11T18:30:51.605,0,0,0
2021-06-11T18:30:51.611,0,0,0
2021-06-11T18:30:51.616,0,0,0
2021-06-11T18:30:51.620,0,0,0
2021-06-11T18:30:51.624,0,0,0
2021-06-11T18:30:51.628,0,0,0
2021-06-11T18:30:51.632,0,0,0
2021-06-11T18:30:51.637,0,0,0
2021-06-11T18:30:51.640,0,0,0
2021-06-11T18:30:51.644,0,0,0
2021-06-11T18:30:51.649,0,0,0
2021-06-11T18:30:51.653,0,0,0
2021-06-11T18:30:51.657,0,0,0
2021-06-11T18:30:51.661,0,0,0
2021-06-11T18:30:51.666,0,0,0
2021-06-11T18:30:51.671,0,0,0
2021-06-11T18:30:51.675,0,0,0
2021-06-11T18:30:51.680,0,0,0
2021-06-11T18:30:51.684,0,0,0
2021-06-11T18:30:51.687,0,0,0
2021-06-11T18:30:51.691,0,0,0
2021-06-11T18:30:51.695,0,0,0
2021-06-11T18:30:51.699,0,0,0
2021-06-11T18:30:51.703,0,0,0
2021-06-11T18:30:51.707,0,0,0
2021-06-11T18:30:51.712,0,0,0
2021-06-11T18:30:51.716,0,0,0
2021-06-11T18:30:51.720,0,0,0
2021-06-11T18:30:51.724,0,0,0
2021-06-11T18:30:51.729,0,0,0
2021-06-11T18:30:51.733,0,0,0
2021-06-11T18:30:51.737,0,0,0
2021-06-11T18:30:51.742,0,0,0
2021-06-11T18:30:51.746,0,0,0
2021-06-11T18:30:51.751,0,0,0
2021-06-11T18:30:51.754,0,0,0
2021-06-11T18:30:51.758,0,0,0
2021-06-11T18:30:51.762,0,0,0
2021-06-11T18:30:51.766,0,0,0
2021-06-11T18:30:51.770,0,0,0
2021-06-11T18:30:51.774,0,0,0
2021-06-11T18:30:51.780,0,0,0
2021-06-11T18:30:51.782,0,0,0
2021-06-11T18:30:51.787,0,0,0
2021-06-11T18:30:51.793,0,0,0
2021-06-11T18:30:51.798,0,0,0
2021-06-11T18:30:51.803,0,0,0
2021-06-11T18:30:51.808,0,0,0
2021-06-11T18:30:51.812,0,0,0
2021-06-11T18:30:51.818,0,0,0
2021-06-11T18:30:51.822,0,0,0
2021-06-11T18:30:51.827,0,0,0
2021-06-11T18:30:51.830,0,0,0
2021-06-11T18:30:51.833,0,0,0
2021-06-11T18:30:51.839,0,0,0
2021-06-11T18:30:51.843,0,0,0
2021-06-11T18:30:51.847,0,0,0
2021-06-11T18:30:51.850,0,0,0
2021-06-11T18:30:51.854,0,0,0
2021-06-11T18:30:51.858,0,0,0
2021-06-11T18:30:51.864,0,0,0
2021-06-11T18:30:51.866,0,0,0
2021-06-11T18:30:51.870,0,0,0
2021-06-11T18:30:51.876,0,0,0
2021-06-11T18:30:51.880,0,0,0
2021-06-11T18:30:51.883,0,0,0
2021-06-11T18:30:51.890,0,0,0
2021-06-11T18:30:51.893,0,0,0
2021-06-11T18:30:51.896,0,0,0
2021-06-11T18:30:51.900,0,0,0
2021-06-11T18:30:51.906,0,0,0
2021-06-11T18:30:51.911,0,0,0
2021-06-11T18:30:51.914,0,0,0
2021-06-11T18:30:51.920,0,0,0
2021-06-11T18:30:51.923,0,0,0
2021-06-11T18:30:51.927,0,0,0
2021-06-11T18:30:51.932,0,0,0
2021-06-11T18:30:51.936,0,0,0
2021-06-11T18:30:51.940,0,0,0
2021-06-11T18:30:51.945,0,0,0
2021-06-11T18:30:51.949,0,0,0
2021-06-11T18:30:51.954,0,0,0
2021-06-11T18:30:51.958,0,0,0
2021-06-11T18:30:51.962,0,0,0
2021-06-11T18:30:51.968,0,0,0
2021-06-11T18:30:51.970,0,0,0
2021-06-11T18:30:51.974,0,0,0
2021-06-11T18:30:51.978,0,0,0
2021-06-11T18:30:51.983,0,0,0
2021-06-11T18:30:51.986,0,0,0
2021-06-11T18:30:51.991,0,0,0
2021-06-11T18:30:51.995,0,0,0
2021-06-11T18:30:52.001,0,0,0
2021-06-11T18:30:52.004,0,0,0
2021-06-11T18:30:52.009,0,0,0
2021-06-11T18:30:52.015,0,0,0
2021-06-11T18:30:52.018,0,0,0
2021-06-11T18:30:52.024,0,0,0
2021-06-11T18:30:52.029,0,0,0
2021-06-11T18:30:52.032,0,0,0
2021-06-11T18:30:52.036,0,0,0
2021-06-11T18:30:52.042,0,0,0
2021-06-11T18:30:52.045,0,0,0
2021-06-11T18:30:52.050,0,0,0
2021-06-11T18:30:52.054,0,0,0
2021-06-11T18:30:52.059,0,0,0
2021-06-11T18:30:52.063,0,0,0
2021-06-11T18:30:52.067,0,0,0
2021-06-11T18:30:52.071,0,0,0
2021-06-11T18:30:52.075,0,0,0
2021-06-11T18:30:52.079,0,0,0
2021-06-11T18:30:52.084,0,0,0
2021-06-11T18:30:52.089,0,0,0
2021-06-11T18:30:52.092,0,0,0
2021-06-11T18:30:52.097,0,0,0
2021-06-11T18:30:52.101,0,0,0
2021-06-11T18:30:52.105,0,0,0
2021-06-11T18:30:52.108,0,0,0
2021-06-11T18:30:52.113,0,0,0
2021-06-11T18:30:52.117,0,0,0
2021-06-11T18:30:52.123,0,0,0
2021-06-11T18:30:52.126,0,0,0
2021-06-11T18:30:52.131,0,0,0
2021-06-11T18:30:52.133,0,0,0
2021-06-11T18:30:52.137,0,0,0
2021-06-11T18:30:52.143,0,0,0
2021-06-11T18:30:52.146,0,0,0
2021-06-11T18:30:52.151,0,0,0
2021-06-11T18:30:52.155,0,0,0
2021-06-11T18:30:52.160,0,0,0
2021-06-11T18:30:52.163,0,0,0
2021-06-11T18:30:52.169,0,0,0
2021-06-11T18:30:52.174,0,0,0
2021-06-11T18:30:52.177,0,0,0
2021-06-11T18:30:52.182,0,0,0
2021-06-11T18:30:52.185,0,0,0
2021-06-11T18:30:52.189,0,0,0
2021-06-11T18:30:52.193,0,0,0
2021-06-11T18:30:52.197,0,0,0
2021-06-11T18:30:52.202,0,0,0
2021-06-11T18:30:52.206,0,0,0
2021-06-11T18:30:52.211,0,0,0
2021-06-11T18:30:52.215,0,0,0
2021-06-11T18:30:52.220,0,0,0
2021-06-11T18:30:52.224,0,0,0
2021-06-11T18:30:52.228,0,0,0
2021-06-11T18:30:52.231,0,0,0
2021-06-11T18:30:52.235,0,0,0
2021-06-11T18:30:52.239,0,0,0
2021-06-11T18:30:52.244,0,0,0
2021-06-11T18:30:52.250,0,0,0
2021-06-11T18:30:52.255,0,0,0
2021-06-11T18:30:52.259,0,0,0
2021-06-11T18:30:52.265,0,0,0
2021-06-11T18:30:52.269,0,0,0
2021-06-11T18:30:52.273,0,0,0
2021-06-11T18:30:52.276,0,0,0
2021-06-11T18:30:52.281,0,0,0
2021-06-11T18:30:52.286,0,0,0
2021-06-11T18:30:52.291,0,0,0
2021-06-11T18:30:52.295,0,0,0
2021-06-11T18:30:52.300,0,0,0
2021-06-11T18:30:52.304,0,0,0
2021-06-11T18:30:52.309,0,0,0
2021-06-11T18:30:52.315,0,0,0
2021-06-11T18:30:52.319,0,0,0
2021-06-11T18:30:52.323,0,0,0
2021-06-11T18:30:52.327,0,0,0
2021-06-11T18:30:52.331,0,0,0
2021-06-11T18:30:52.335,0,0,0
2021-06-11T18:30:52.339,0,0,0
2021-06-11T18:30:52.342,0,0,0
2021-06-11T18:30:52.346,0,0,0
2021-06-11T18:30:52.351,0,0,0
2021-06-11T18:30:52.356,0,0,0
2021-06-11T18:30:52.360,0,0,0
2021-06-11T18:30:52.363,0,0,0
2021-06-11T18:30:52.369,0,0,0
2021-06-11T18:30:52.374,0,0,0
2021-06-11T18:30:52.378,0,0,0
2021-06-11T18:30:52.383,0,0,0
2021-06-11T18:30:52.386,0,0,0
2021-06-11T18:30:52.390,0,0,0
2021-06-11T18:30:52.397,0,0,0
2021-06-11T18:30:52.400,0,0,0
2021-06-11T18:30:52.405,0,0,0
2021-06-11T18:30:52.409,0,0,0
2021-06-11T18:30:52.414,0,0,0
2021-06-11T18:30:52.418,0,0,0
2021-06-11T18:30:52.422,0,0,0
2021-06-11T18:30:52.426,0,0,0
2021-06-11T18:30:52.431,0,0,0
2021-06-11T18:30:52.434,0,0,0
2021-06-11T18:30:52.438,0,0,0
2021-06-11T18:30:52.444,0,0,0
2021-06-11T18:30:52.448,0,0,0
2021-06-11T18:30:52.452,0,0,0
2021-06-11T18:30:52.457,0,0,0
2021-06-11T18:30:52.461,0,0,0
2021-06-11T18:30:52.465,0,0,0
2021-06-11T18:30:52.469,0,0,0
2021-06-11T18:30:52.472,0,0,0
2021-06-11T18:30:52.478,0,0,0
2021-06-11T18:30:52.483,0,0,0
2021-06-11T18:30:52.486,0,0,0
2021-06-11T18:30:52.492,0,0,0
2021-06-11T18:30:52.496,0,0,0
2021-06-11T18:30:52.500,0,0,0
2021-06-11T18:30:52.504,0,0,0
2021-06-11T18:30:52.510,0,0,0
2021-06-11T18:30:52.513,0,0,0
2021-06-11T18:30:52.517,0,0,0
2021-06-11T18:30:52.522,0,0,0
2021-06-11T18:30:52.526,0,0,0
2021-06-11T18:30:52.530,0,0,0
2021-06-11T18:30:52.536,0,0,0
2021-06-11T18:30:52.540,0,0,0
2021-06-11T18:30:52.545,0,0,0
2021-06-11T18:30:52.550,0,0,0
2021-06-11T18:30:52.555,0,0,0
2021-06-11T18:30:52.559,0,0,0
2021-06-11T18:30:52.562,0,0,0
2021-06-11T18:30:52.566,0,0,0
2021-06-11T18:30:52.570,0,0,0
2021-06-11T18:30:52.577,0,0,0
2021-06-11T18:30:52.581,0,0,0
2021-06-11T18:30:52.584,0,0,0
2021-06-11T18:30:52.588,0,0,0
2021-06-11T18:30:52.593,0,0,0
2021-06-11T18:30:52.599,0,0,0
2021-06-11T18:30:52.601,0,0,0
2021-06-11T18:30:52.607,0,0,0
2021-06-11T18:30:52.610,0,0,0
2021-06-11T18:30:52.614,0,0,0
2021-06-11T18:30:52.618,0,0,0
2021-06-11T18:30:52.622,0,0,0
2021-06-11T18:30:52.626,0,0,0
2021-06-11T18:30:52.632,0,0,0
2021-06-11T18:30:52.635,0,0,0
2021-06-11T18:30:52.639,0,0,0
2021-06-11T18:30:52.643,0,0,0
2021-06-11T18:30:52.648,0,0,0
2021-06-11T18:30:52.652,0,0,0
2021-06-11T18:30:52.655,0,0,0
2021-06-11T18:30:52.660,0,0,0
2021-06-11T18:30:52.663,0,0,0
2021-06-11T18:30:52.668,0,0,0
2021-06-11T18:30:52.673,0,0,0
2021-06-11T18:30:52.679,0,0,0
2021-06-11T18:30:52.683,0,0,0
2021-06-11T18:30:52.685,0,0,0
2021-06-11T18:30:52.690,0,0,0
2021-06-11T18:30:52.695,0,0,0
2021-06-11T18:30:52.698,0,0,0
2021-06-11T18:30:52.702,0,0,0
2021-06-11T18:30:52.705,0,0,0
2021-06-11T18:30:52.711,0,0,0
2021-06-11T18:30:52.716,0,0,0
2021-06-11T18:30:52.721,0,0,0
2021-06-11T18:30:52.726,0,0,0
2021-06-11T18:30:52.729,0,0,0
2021-06-11T18:30:52.734,0,0,0
2021-06-11T18:30:52.738,0,0,0
2021-06-11T18:30:52.741,0,0,0
2021-06-11T18:30:52.745,0,0,0
2021-06-11T18:30:52.751,0,0,0
2021-06-11T18:30:52.756,0,0,0
2021-06-11T18:30:52.758,0,0,0
2021-06-11T18:30:52.763,0,0,0
2021-06-11T18:30:52.767,0,0,0
2021-06-11T18:30:52.772,0,0,0
2021-06-11T18:30:52.777,0,0,0
2021-06-11T18:30:52.781,0,0,0
2021-06-11T18:30:52.784,0,0,0
2021-06-11T18:30:52.790,0,0,0
2021-06-11T18:30:52.794,0,0,0
2021-06-11T18:30:52.798,0,0,0
2021-06-11T18:30:52.802,0,0,0
2021-06-11T18:30:52.806,0,0,0
2021-06-11T18:30:52.810,0,0,0
2021-06-11T18:30:52.815,0,0,0
2021-06-11T18:30:52.819,0,0,0
2021-06-11T18:30:52.824,0,0,0
2021-06-11T18:30:52.828,0,0,0
2021-06-11T18:30:52.832,0,0,0
2021-06-11T18:30:52.836,0,0,0
2021-06-11T18:30:52.839,0,0,0
2021-06-11T18:30:52.845,0,0,0
2021-06-11T18:30:52.848,0,0,0
2021-06-11T18:30:52.853,0,0,0
2021-06-11T18:30:52.856,0,0,0
2021-06-11T18:30:52.861,0,0,0
2021-06-11T18:30:52.866,0,0,0
2021-06-11T18:30:52.870,0,0,0
2021-06-11T18:30:52.875,0,0,0
2021-06-11T18:30:52.880,0,0,0
2021-06-11T18:30:52.884,0,0,0
2021-06-11T18:30:52.890,0,0,0
2021-06-11T18:30:52.894,0,0,0
2021-06-11T18:30:52.899,0,0,0
2021-06-11T18:30:52.904,0,0,0
2021-06-11T18:30:52.909,0,0,0
2021-06-11T18:30:52.914,0,0,0
2021-06-11T18:30:52.918,0,0,0
2021-06-11T18:30:52.921,0,0,0
2021-06-11T18:30:52.926,0,0,0
2021-06-11T18:30:52.929,0,0,0
2021-06-11T18:30:52.934,0,0,0
2021-06-11T18:30:52.939,0,0,0
2021-06-11T18:30:52.943,0,0,0
2021-06-11T18:30:52.948,0,0,0
2021-06-11T18:30:52.951,0,0,0
2021-06-11T18:30:52.957,0,0,0
2021-06-11T18:30:52.961,0,0,0
2021-06-11T18:30:52.966,0,0,0
2021-06-11T18:30:52.970,0,0,0
2021-06-11T18:30:52.975,0,0,0
2021-06-11T18:30:52.979,0,0,0
2021-06-11T18:30:52.983,0,0,0
2021-06-11T18:30:52.987,0,0,0
2021-06-11T18:30:52.993,0,0,0
2021-06-11T18:30:52.996,0,0,0
2021-06-11T18:30:53.000,0,0,0
2021-06-11T18:30:53.005,0,0,0
2021-06-11T18:30:53.009,0,0,0
2021-06-11T18:30:53.013,0,0,0
2021-06-11T18:30:53.017,0,0,0
2021-06-11T18:30:53.020,0,0,0
2021-06-11T18:30:53.025,0,0,0
2021-06-11T18:30:53.030,0,0,0
2021-06-11T18:30:53.035,0,0,0
2021-06-11T18:30:53.040,0,0,0
2021-06-11T18:30:53.044,0,0,0
2021-06-11T18:30:53.049,0,0,0
2021-06-11T18:30:53.052,0,0,0
2021-06-11T18:30:53.058,0,0,0
2021-06-11T18:30:53.064,0,0,0
2021-06-11T18:30:53.070,0,0,0
2021-06-11T18:30:53.072,0,0,0
2021-06-11T18:30:53.076,0,0,0
2021-06-11T18:30:53.082,0,0,0
2021-06-11T18:30:53.087,0,0,0
2021-06-11T18:30:53.089,0,0,0
2021-06-11T18:30:53.095,0,0,0
2021-06-11T18:30:53.101,0,0,0
2021-06-11T18:30:53.103,0,0,0
2021-06-11T18:30:53.108,0,0,0
2021-06-11T18:30:53.113,0,0,0
2021-06-11T18:30:53.122,0,0,0
2021-06-11T18:30:53.123,0,0,0
2021-06-11T18:30:53.127,0,0,0
2021-06-11T18:30:53.131,0,0,0
2021-06-11T18:30:53.135,0,0,0
2021-06-11T18:30:53.139,0,0,0
2021-06-11T18:30:53.144,0,0,0
2021-06-11T18:30:53.147,0,0,0
2021-06-11T18:30:53.152,0,0,0
2021-06-11T18:30:53.156,0,0,0
2021-06-11T18:30:53.161,0,0,0
2021-06-11T18:30:53.165,0,0,0
2021-06-11T18:30:53.170,0,0,0
2021-06-11T18:30:53.175,0,0,0
2021-06-11T18:30:53.180,0,0,0
2021-06-11T18:30:53.185,0,0,0
2021-06-11T18:30:53.189,0,0,0
2021-06-11T18:30:53.193,0,0,0
2021-06-11T18:30:53.198,0,0,0
2021-06-11T18:30:53.202,0,0,0
2021-06-11T18:30:53.207,0,0,0
2021-06-11T18:30:53.210,0,0,0
2021-06-11T18:30:53.215,0,0,0
2021-06-11T18:30:53.220,0,0,0
2021-06-11T18:30:53.224,0,0,0
2021-06-11T18:30:53.229,0,0,0
2021-06-11T18:30:53.232,0,0,0
2021-06-11T18:30:53.237,0,0,0
2021-06-11T18:30:53.241,0,0,0
2021-06-11T18:30:53.245,0,0,0
2021-06-11T18:30:53.249,0,0,0
2021-06-11T18:30:53.255,0,0,0
2021-06-11T18:30:53.259,0,0,0
2021-06-11T18:30:53.263,0,0,0
2021-06-11T18:30:53.269,0,0,0
2021-06-11T18:30:53.272,0,0,0
2021-06-11T18:30:53.276,0,0,0
2021-06-11T18:30:53.280,0,0,0
2021-06-11T18:30:53.285,0,0,0
2021-06-11T18:30:53.290,0,0,0
2021-06-11T18:30:53.295,0,0,0
2021-06-11T18:30:53.300,0,0,0
2021-06-11T18:30:53.304,0,0,0
2021-06-11T18:30:53.309,0,0,0
2021-06-11T18:30:53.312,0,0,0
2021-06-11T18:30:53.316,0,0,0
2021-06-11T18:30:53.320,0,0,0
2021-06-11T18:30:53.326,0,0,0
2021-06-11T18:30:53.329,0,0,0
2021-06-11T18:30:53.333,0,0,0
2021-06-11T18:30:53.338,0,0,0
2021-06-11T18:30:53.344,0,0,0
2021-06-11T18:30:53.345,0,0,0
2021-06-11T18:30:53.350,0,0,0
2021-06-11T18:30:53.353,0,0,0
2021-06-11T18:30:53.357,0,0,0
2021-06-11T18:30:53.362,0,0,0
2021-06-11T18:30:53.367,0,0,0
2021-06-11T18:30:53.373,0,0,0
2021-06-11T18:30:53.376,0,0,0
2021-06-11T18:30:53.380,0,0,0
2021-06-11T18:30:53.384,0,0,0
2021-06-11T18:30:53.389,0,0,0
2021-06-11T18:30:53.393,0,0,0
2021-06-11T18:30:53.399,0,0,0
2021-06-11T18:30:53.402,0,0,0
2021-06-11T18:30:53.406,0,0,0
2021-06-11T18:30:53.410,0,0,0
2021-06-11T18:30:53.414,0,0,0
2021-06-11T18:30:53.418,0,0,0
2021-06-11T18:30:53.422,0,0,0
2021-06-11T18:30:53.426,0,0,0
2021-06-11T18:30:53.430,0,0,0
2021-06-11T18:30:53.435,0,0,0
2021-06-11T18:30:53.439,0,0,0
2021-06-11T18:30:53.443,0,0,0
2021-06-11T18:30:53.448,0,0,0
2021-06-11T18:30:53.451,0,0,0
2021-06-11T18:30:53.455,0,0,0
2021-06-11T18:30:53.460,0,0,0
2021-06-11T18:30:53.465,0,0,0
2021-06-11T18:30:53.469,0,0,0
2021-06-11T18:30:53.474,0,0,0
2021-06-11T18:30:53.478,0,0,0
2021-06-11T18:30:53.482,0,0,0
2021-06-11T18:30:53.489,0,0,0
2021-06-11T18:30:53.494,0,0,0
2021-06-11T18:30:53.497,0,0,0
2021-06-11T18:30:53.501,0,0,0
2021-06-11T18:30:53.507,0,0,0
2021-06-11T18:30:53.510,0,0,0
2021-06-11T18:30:53.514,0,0,0
2021-06-11T18:30:53.518,0,0,0
2021-06-11T18:30:53.524,0,0,0
2021-06-11T18:30:53.528,0,0,0
2021-06-11T18:30:53.531,0,0,0
2021-06-11T18:30:53.535,0,0,0
2021-06-11T18:30:53.541,0,0,0
2021-06-11T18:30:53.546,0,0,0
2021-06-11T18:30:53.550,0,0,0
2021-06-11T18:30:53.555,0,0,0
2021-06-11T18:30:53.560,0,0,0
2021-06-11T18:30:53.564,0,0,0
2021-06-11T18:30:53.568,0,0,0
2021-06-11T18:30:53.573,0,0,0
2021-06-11T18:30:53.578,0,0,0
2021-06-11T18:30:53.582,0,0,0
2021-06-11T18:30:53.586,0,0,0
2021-06-11T18:30:53.589,0,0,0
2021-06-11T18:30:53.593,0,0,0
2021-06-11T18:30:53.598,0,0,0
2021-06-11T18:30:53.601,0,0,0
2021-06-11T18:30:53.605,0,0,0
2021-06-11T18:30:53.609,0,0,0
2021-06-11T18:30:53.613,0,0,0
2021-06-11T18:30:53.617,0,0,0
2021-06-11T18:30:53.621,0,0,0
2021-06-11T18:30:53.626,0,0,0
2021-06-11T18:30:53.630,0,0,0
2021-06-11T18:30:53.634,0,0,0
2021-06-11T18:30:53.638,0,0,0
2021-06-11T18:30:53.642,0,0,0
2021-06-11T18:30:53.646,0,0,0
2021-06-11T18:30:53.652,0,0,0
2021-06-11T18:30:53.656,0,0,0
2021-06-11T18:30:53.661,0,0,0
2021-06-11T18:30:53.665,0,0,0
2021-06-11T18:30:53.670,0,0,0
2021-06-11T18:30:53.673,0,0,0
2021-06-11T18:30:53.677,0,0,0
2021-06-11T18:30:53.681,0,0,0
2021-06-11T18:30:53.685,0,0,0
2021-06-11T18:30:53.691,0,0,0
2021-06-11T18:30:53.696,0,0,0
2021-06-11T18:30:53.699,0,0,0
2021-06-11T18:30:53.704,0,0,0
2021-06-11T18:30:53.706,0,0,0
2021-06-11T18:30:53.711,0,0,0
2021-06-11T18:30:53.715,0,0,0
2021-06-11T18:30:53.719,0,0,0
2021-06-11T18:30:53.724,0,0,0
2021-06-11T18:30:53.727,0,0,0
2021-06-11T18:30:53.733,0,0,0
2021-06-11T18:30:53.738,0,0,0
2021-06-11T18:30:53.743,0,0,0
2021-06-11T18:30:53.746,0,0,0
2021-06-11T18:30:53.749,0,0,0
2021-06-11T18:30:53.755,0,0,0
2021-06-11T18:30:53.759,0,0,0
2021-06-11T18:30:53.763,0,0,0
2021-06-11T18:30:53.768,0,0,0
2021-06-11T18:30:53.773,0,0,0
2021-06-11T18:30:53.778,0,0,0
2021-06-11T18:30:53.782,0,0,0
2021-06-11T18:30:53.785,0,0,0
2021-06-11T18:30:53.790,0,0,0
2021-06-11T18:30:53.796,0,0,0
2021-06-11T18:30:53.799,0,0,0
2021-06-11T18:30:53.804,0,0,0
2021-06-11T18:30:53.809,0,0,0
2021-06-11T18:30:53.813,0,0,0
2021-06-11T18:30:53.816,0,0,0
2021-06-11T18:30:53.821,0,0,0
2021-06-11T18:30:53.825,0,0,0
2021-06-11T18:30:53.832,0,0,0
2021-06-11T18:30:53.835,0,0,0
2021-06-11T18:30:53.838,0,0,0
2021-06-11T18:30:53.843,0,0,0
2021-06-11T18:30:53.846,0,0,0
2021-06-11T18:30:53.851,0,0,0
2021-06-11T18:30:53.856,0,0,0
2021-06-11T18:30:53.862,0,0,0
2021-06-11T18:30:53.866,0,0,0
2021-06-11T18:30:53.870,0,0,0
2021-06-11T18:30:53.875,0,0,0
2021-06-11T18:30:53.880,0,0,0
2021-06-11T18:30:53.886,0,0,0
2021-06-11T18:30:53.890,0,0,0
2021-06-11T18:30:53.893,0,0,0
2021-06-11T18:30:53.897,0,0,0
2021-06-11T18:30:53.901,0,0,0
2021-06-11T18:30:53.905,0,0,0
2021-06-11T18:30:53.910,0,0,0
2021-06-11T18:30:53.914,0,0,0
2021-06-11T18:30:53.920,0,0,0
2021-06-11T18:30:53.923,0,0,0
2021-06-11T18:30:53.929,0,0,0
2021-06-11T18:30:53.933,0,0,0
2021-06-11T18:30:53.937,0,0,0
2021-06-11T18:30:53.942,0,0,0
2021-06-11T18:30:53.946,0,0,0
2021-06-11T18:30:53.951,0,0,0
2021-06-11T18:30:53.955,0,0,0
2021-06-11T18:30:53.960,0,0,0
2021-06-11T18:30:53.964,0,0,0
2021-06-11T18:30:53.968,0,0,0
2021-06-11T18:30:53.972,0,0,0
2021-06-11T18:30:53.975,0,0,0
2021-06-11T18:30:53.979,0,0,0
2021-06-11T18:30:53.985,0,0,0
2021-06-11T18:30:53.989,0,0,0
2021-06-11T18:30:53.994,0,0,0
2021-06-11T18:30:53.997,0,0,0
2021-06-11T18:30:54.002,0,0,0
2021-06-11T18:30:54.007,0,0,0
2021-06-11T18:30:54.012,0,0,0
2021-06-11T18:30:54.017,0,0,0
2021-06-11T18:30:54.020,0,0,0
2021-06-11T18:30:54.023,0,0,0
2021-06-11T18:30:54.029,0,0,0
2021-06-11T18:30:54.033,0,0,0
2021-06-11T18:30:54.037,0,0,0
2021-06-11T18:30:54.043,0,0,0
2021-06-11T18:30:54.048,0,0,0
2021-06-11T18:30:54.052,0,0,0
2021-06-11T18:30:54.056,0,0,0
2021-06-11T18:30:54.060,0,0,0
2021-06-11T18:30:54.064,0,0,0
2021-06-11T18:30:54.068,0,0,0
2021-06-11T18:30:54.073,0,0,0
2021-06-11T18:30:54.076,0,0,0
2021-06-11T18:30:54.080,0,0,0
2021-06-11T18:30:54.086,0,0,0
2021-06-11T18:30:54.090,0,0,0
2021-06-11T18:30:54.094,0,0,0
2021-06-11T18:30:54.098,0,0,0
2021-06-11T18:30:54.103,0,0,0
2021-06-11T18:30:54.106,0,0,0
2021-06-11T18:30:54.110,0,0,0
2021-06-11T18:30:54.115,0,0,0
2021-06-11T18:30:54.119,0,0,0
2021-06-11T18:30:54.124,0,0,0
2021-06-11T18:30:54.129,0,0,0
2021-06-11T18:30:54.132,0,0,0
2021-06-11T18:30:54.136,0,0,0
2021-06-11T18:30:54.141,0,0,0
2021-06-11T18:30:54.145,0,0,0
2021-06-11T18:30:54.150,0,0,0
2021-06-11T18:30:54.154,0,0,0
2021-06-11T18:30:54.158,0,0,0
2021-06-11T18:30:54.162,0,0,0
2021-06-11T18:30:54.166,0,0,0
2021-06-11T18:30:54.171,0,0,0
2021-06-11T18:30:54.176,0,0,0
2021-06-11T18:30:54.180,0,0,0
2021-06-11T18:30:54.187,0,0,0
2021-06-11T18:30:54.190,0,0,0
2021-06-11T18:30:54.196,0,0,0
2021-06-11T18:30:54.200,0,0,0
2021-06-11T18:30:54.204,0,0,0
2021-06-11T18:30:54.207,0,0,0
2021-06-11T18:30:54.213,0,0,0
2021-06-11T18:30:54.218,0,0,0
2021-06-11T18:30:54.221,0,0,0
2021-06-11T18:30:54.227,0,0,0
2021-06-11T18:30:54.231,0,0,0
2021-06-11T18:30:54.236,0,0,0
2021-06-11T18:30:54.241,0,0,0
2021-06-11T18:30:54.244,0,0,0
2021-06-11T18:30:54.250,0,0,0
2021-06-11T18:30:54.253,0,0,0
2021-06-11T18:30:54.261,0,0,0
2021-06-11T18:30:54.264,0,0,0
2021-06-11T18:30:54.268,0,0,0
2021-06-11T18:30:54.274,0,0,0
2021-06-11T18:30:54.277,0,0,0
2021-06-11T18:30:54.282,0,0,0
2021-06-11T18:30:54.287,0,0,0
2021-06-11T18:30:54.291,0,0,0
2021-06-11T18:30:54.296,0,0,0
2021-06-11T18:30:54.300,0,0,0
2021-06-11T18:30:54.304,0,0,0
2021-06-11T18:30:54.308,0,0,0
2021-06-11T18:30:54.314,0,0,0
2021-06-11T18:30:54.318,0,0,0
2021-06-11T18:30:54.323,0,0,0
2021-06-11T18:30:54.326,0,0,0
2021-06-11T18:30:54.330,0,0,0
