time,mouse_key
2021-06-11T18:30:45.153,"{}"
2021-06-11T18:30:45.156,"{}"
2021-06-11T18:30:45.161,"{}"
2021-06-11T18:30:45.166,"{}"
2021-06-11T18:30:45.170,"{}"
2021-06-11T18:30:45.173,"{}"
2021-06-11T18:30:45.178,"{}"
2021-06-11T18:30:45.181,"{}"
2021-06-11T18:30:45.186,"{}"
2021-06-11T18:30:45.190,"{}"
2021-06-11T18:30:45.195,"{}"
2021-06-11T18:30:45.199,"{}"
2021-06-11T18:30:45.204,"{}"
2021-06-11T18:30:45.208,"{}"
2021-06-11T18:30:45.213,"{}"
2021-06-11T18:30:45.215,"{}"
2021-06-11T18:30:45.219,"{}"
2021-06-11T18:30:45.225,"{}"
2021-06-11T18:30:45.231,"{}"
2021-06-11T18:30:45.234,"{}"
2021-06-11T18:30:45.238,"{}"
2021-06-11T18:30:45.242,"{}"
2021-06-11T18:30:45.246,"{}"
2021-06-11T18:30:45.249,"{}"
2021-06-11T18:30:45.253,"{}"
2021-06-11T18:30:45.257,"{}"
2021-06-11T18:30:45.262,"{}"
2021-06-11T18:30:45.267,"{}"
2021-06-11T18:30:45.269,"{}"
2021-06-11T18:30:45.275,"{}"
2021-06-11T18:30:45.278,"{}"
2021-06-11T18:30:45.282,"{}"
2021-06-11T18:30:45.286,"{}"
2021-06-11T18:30:45.291,"{}"
2021-06-11T18:30:45.295,"{}"
2021-06-11T18:30:45.300,"{}"
2021-06-11T18:30:45.304,"{}"
2021-06-11T18:30:45.308,"{}"
2021-06-11T18:30:45.313,"{}"
2021-06-11T18:30:45.318,"{}"
2021-06-11T18:30:45.321,"{}"
2021-06-11T18:30:45.326,"{}"
2021-06-11T18:30:45.329,"{}"
2021-06-11T18:30:45.334,"{}"
2021-06-11T18:30:45.338,"{}"
2021-06-11T18:30:45.343,"{}"
2021-06-11T18:30:45.346,"{}"
2021-06-11T18:30:45.350,"{}"
2021-06-11T18:30:45.355,"{}"
2021-06-11T18:30:45.359,"{}"
2021-06-11T18:30:45.362,"{}"
2021-06-11T18:30:45.367,"{}"
2021-06-11T18:30:45.372,"{}"
2021-06-11T18:30:45.377,"{}"
2021-06-11T18:30:45.381,"{}"
2021-06-11T18:30:45.385,"{}"
2021-06-11T18:30:45.389,"{}"
2021-06-11T18:30:45.393,"{}"
2021-06-11T18:30:45.398,"{}"
2021-06-11T18:30:45.403,"{}"
2021-06-11T18:30:45.409,"{}"
2021-06-11T18:30:45.414,"{}"
2021-06-11T18:30:45.418,"{}"
2021-06-11T18:30:45.421,"{}"
2021-06-11T18:30:45.426,"{}"
2021-06-11T18:30:45.431,"{}"
2021-06-11T18:30:45.435,"{}"
2021-06-11T18:30:45.439,"{}"
2021-06-11T18:30:45.443,"{}"
2021-06-11T18:30:45.449,"{}"
2021-06-11T18:30:45.453,"{}"
2021-06-11T18:30:45.459,"{}"
2021-06-11T18:30:45.464,"{}"
2021-06-11T18:30:45.469,"{}"
2021-06-11T18:30:45.472,"{}"
2021-06-11T18:30:45.477,"{}"
2021-06-11T18:30:45.480,"{}"
2021-06-11T18:30:45.484,"{}"
2021-06-11T18:30:45.488,"{}"
2021-06-11T18:30:45.492,"{}"
2021-06-11T18:30:45.496,"{}"
2021-06-11T18:30:45.500,"{}"
2021-06-11T18:30:45.505,"{}"
2021-06-11T18:30:45.510,"{}"
2021-06-11T18:30:45.514,"{}"
2021-06-11T18:30:45.519,"{}"
2021-06-11T18:30:45.522,"{}"
2021-06-11T18:30:45.527,"{}"
2021-06-11T18:30:45.530,"{}"
2021-06-11T18:30:45.536,"{}"
2021-06-11T18:30:45.539,"{}"
2021-06-11T18:30:45.543,"{}"
2021-06-11T18:30:45.550,"{}"
2021-06-11T18:30:45.553,"{}"
2021-06-11T18:30:45.558,"{}"
2021-06-11T18:30:45.562,"{}"
2021-06-11T18:30:45.569,"{}"
2021-06-11T18:30:45.571,"{}"
2021-06-11T18:30:45.576,"{}"
2021-06-11T18:30:45.579,"{}"
2021-06-11T18:30:45.584,"{}"
2021-06-11T18:30:45.588,"{}"
2021-06-11T18:30:45.592,"{}"
2021-06-11T18:30:45.597,"{}"
2021-06-11T18:30:45.600,"{}"
2021-06-11T18:30:45.604,"{}"
2021-06-11T18:30:45.607,"{}"
2021-06-11T18:30:45.612,"{}"
2021-06-11T18:30:45.617,"{}"
2021-06-11T18:30:45.622,"{}"
2021-06-11T18:30:45.625,"{}"
2021-06-11T18:30:45.630,"{}"
2021-06-11T18:30:45.636,"{}"
2021-06-11T18:30:45.640,"{}"
2021-06-11T18:30:45.643,"{}"
2021-06-11T18:30:45.648,"{}"
2021-06-11T18:30:45.653,"{}"
2021-06-11T18:30:45.657,"{}"
2021-06-11T18:30:45.662,"{}"
2021-06-11T18:30:45.665,"{}"
2021-06-11T18:30:45.670,"{}"
2021-06-11T18:30:45.674,"{}"
2021-06-11T18:30:45.679,"{}"
2021-06-11T18:30:45.682,"{}"
2021-06-11T18:30:45.688,"{}"
2021-06-11T18:30:45.691,"{}"
2021-06-11T18:30:45.695,"{}"
2021-06-11T18:30:45.700,"{}"
2021-06-11T18:30:45.705,"{}"
2021-06-11T18:30:45.709,"{}"
2021-06-11T18:30:45.714,"{}"
2021-06-11T18:30:45.718,"{}"
2021-06-11T18:30:45.723,"{}"
2021-06-11T18:30:45.726,"{}"
2021-06-11T18:30:45.730,"{}"
2021-06-11T18:30:45.736,"{}"
2021-06-11T18:30:45.739,"{}"
2021-06-11T18:30:45.743,"{}"
2021-06-11T18:30:45.747,"{}"
2021-06-11T18:30:45.752,"{}"
2021-06-11T18:30:45.756,"{}"
2021-06-11T18:30:45.761,"{}"
2021-06-11T18:30:45.765,"{}"
2021-06-11T18:30:45.771,"{}"
2021-06-11T18:30:45.775,"{}"
2021-06-11T18:30:45.779,"{}"
2021-06-11T18:30:45.782,"{}"
2021-06-11T18:30:45.786,"{}"
2021-06-11T18:30:45.790,"{}"
2021-06-11T18:30:45.795,"{}"
2021-06-11T18:30:45.798,"{}"
2021-06-11T18:30:45.802,"{}"
2021-06-11T18:30:45.806,"{}"
2021-06-11T18:30:45.810,"{}"
2021-06-11T18:30:45.814,"{}"
2021-06-11T18:30:45.819,"{}"
2021-06-11T18:30:45.824,"{}"
2021-06-11T18:30:45.828,"{}"
2021-06-11T18:30:45.832,"{}"
2021-06-11T18:30:45.836,"{}"
2021-06-11T18:30:45.840,"{}"
2021-06-11T18:30:45.844,"{}"
2021-06-11T18:30:45.848,"{}"
2021-06-11T18:30:45.853,"{}"
2021-06-11T18:30:45.857,"{}"
2021-06-11T18:30:45.861,"{}"
2021-06-11T18:30:45.865,"{}"
2021-06-11T18:30:45.869,"{}"
2021-06-11T18:30:45.874,"{}"
2021-06-11T18:30:45.878,"{}"
2021-06-11T18:30:45.883,"{}"
2021-06-11T18:30:45.887,"{}"
2021-06-11T18:30:45.891,"{}"
2021-06-11T18:30:45.895,"{}"
2021-06-11T18:30:45.899,"{}"
2021-06-11T18:30:45.903,"{}"
2021-06-11T18:30:45.907,"{}"
2021-06-11T18:30:45.911,"{}"
2021-06-11T18:30:45.915,"{}"
2021-06-11T18:30:45.919,"{}"
2021-06-11T18:30:45.923,"{}"
2021-06-11T18:30:45.927,"{}"
2021-06-11T18:30:45.931,"{}"
2021-06-11T18:30:45.935,"{}"
2021-06-11T18:30:45.939,"{}"
2021-06-11T18:30:45.944,"{}"
2021-06-11T18:30:45.948,"{}"
2021-06-11T18:30:45.954,"{}"
2021-06-11T18:30:45.958,"{}"
2021-06-11T18:30:45.962,"{}"
2021-06-11T18:30:45.966,"{}"
2021-06-11T18:30:45.970,"{}"
2021-06-11T18:30:45.976,"{}"
2021-06-11T18:30:45.979,"{}"
2021-06-11T18:30:45.983,"{}"
2021-06-11T18:30:45.988,"{}"
2021-06-11T18:30:45.992,"{}"
2021-06-11T18:30:45.995,"{}"
2021-06-11T18:30:46.000,"{}"
2021-06-11T18:30:46.005,"{}"
2021-06-11T18:30:46.009,"{}"
2021-06-11T18:30:46.013,"{}"
2021-06-11T18:30:46.018,"{}"
2021-06-11T18:30:46.021,"{}"
2021-06-11T18:30:46.025,"{}"
2021-06-11T18:30:46.030,"{}"
2021-06-11T18:30:46.033,"{}"
2021-06-11T18:30:46.037,"{}"
2021-06-11T18:30:46.041,"{}"
2021-06-11T18:30:46.045,"{}"
2021-06-11T18:30:46.049,"{}"
2021-06-11T18:30:46.053,"{}"
2021-06-11T18:30:46.058,"{}"
2021-06-11T18:30:46.062,"{}"
2021-06-11T18:30:46.066,"{}"
2021-06-11T18:30:46.070,"{}"
2021-06-11T18:30:46.074,"{}"
2021-06-11T18:30:46.078,"{}"
2021-06-11T18:30:46.082,"{}"
2021-06-11T18:30:46.086,"{}"
2021-06-11T18:30:46.090,"{}"
2021-06-11T18:30:46.094,"{}"
2021-06-11T18:30:46.098,"{}"
2021-06-11T18:30:46.103,"{}"
2021-06-11T18:30:46.107,"{}"
2021-06-11T18:30:46.111,"{}"
2021-06-11T18:30:46.115,"{}"
2021-06-11T18:30:46.119,"{}"
2021-06-11T18:30:46.124,"{}"
2021-06-11T18:30:46.128,"{}"
2021-06-11T18:30:46.132,"{}"
2021-06-11T18:30:46.136,"{}"
2021-06-11T18:30:46.140,"{}"
2021-06-11T18:30:46.144,"{}"
2021-06-11T18:30:46.148,"{}"
2021-06-11T18:30:46.153,"{}"
2021-06-11T18:30:46.158,"{}"
2021-06-11T18:30:46.162,"{}"
2021-06-11T18:30:46.166,"{}"
2021-06-11T18:30:46.170,"{}"
2021-06-11T18:30:46.174,"{}"
2021-06-11T18:30:46.179,"{}"
2021-06-11T18:30:46.183,"{}"
2021-06-11T18:30:46.187,"{}"
2021-06-11T18:30:46.190,"{}"
2021-06-11T18:30:46.194,"{}"
2021-06-11T18:30:46.198,"{}"
2021-06-11T18:30:46.202,"{}"
2021-06-11T18:30:46.206,"{}"
2021-06-11T18:30:46.210,"{}"
2021-06-11T18:30:46.214,"{}"
2021-06-11T18:30:46.218,"{}"
2021-06-11T18:30:46.222,"{}"
2021-06-11T18:30:46.226,"{}"
2021-06-11T18:30:46.230,"{}"
2021-06-11T18:30:46.234,"{}"
2021-06-11T18:30:46.238,"{}"
2021-06-11T18:30:46.242,"{}"
2021-06-11T18:30:46.246,"{}"
2021-06-11T18:30:46.250,"{}"
2021-06-11T18:30:46.256,"{}"
2021-06-11T18:30:46.260,"{}"
2021-06-11T18:30:46.264,"{}"
2021-06-11T18:30:46.268,"{}"
2021-06-11T18:30:46.272,"{}"
2021-06-11T18:30:46.276,"{}"
2021-06-11T18:30:46.280,"{}"
2021-06-11T18:30:46.284,"{}"
2021-06-11T18:30:46.288,"{}"
2021-06-11T18:30:46.292,"{}"
2021-06-11T18:30:46.296,"{}"
2021-06-11T18:30:46.300,"{}"
2021-06-11T18:30:46.304,"{}"
2021-06-11T18:30:46.308,"{}"
2021-06-11T18:30:46.312,"{}"
2021-06-11T18:30:46.316,"{}"
2021-06-11T18:30:46.320,"{}"
2021-06-11T18:30:46.324,"{}"
2021-06-11T18:30:46.329,"{}"
2021-06-11T18:30:46.332,"{}"
2021-06-11T18:30:46.336,"{}"
2021-06-11T18:30:46.341,"{}"
2021-06-11T18:30:46.346,"{}"
2021-06-11T18:30:46.349,"{}"
2021-06-11T18:30:46.353,"{}"
2021-06-11T18:30:46.358,"{}"
2021-06-11T18:30:46.362,"{}"
2021-06-11T18:30:46.367,"{}"
2021-06-11T18:30:46.370,"{}"
2021-06-11T18:30:46.374,"{}"
2021-06-11T18:30:46.379,"{}"
2021-06-11T18:30:46.384,"{}"
2021-06-11T18:30:46.387,"{}"
2021-06-11T18:30:46.391,"{}"
2021-06-11T18:30:46.395,"{}"
2021-06-11T18:30:46.399,"{}"
2021-06-11T18:30:46.402,"{}"
2021-06-11T18:30:46.406,"{}"
2021-06-11T18:30:46.410,"{}"
2021-06-11T18:30:46.414,"{}"
2021-06-11T18:30:46.418,"{}"
2021-06-11T18:30:46.422,"{}"
2021-06-11T18:30:46.426,"{}"
2021-06-11T18:30:46.430,"{}"
2021-06-11T18:30:46.435,"{}"
2021-06-11T18:30:46.438,"{}"
2021-06-11T18:30:46.442,"{}"
2021-06-11T18:30:46.446,"{}"
2021-06-11T18:30:46.450,"{}"
2021-06-11T18:30:46.454,"{}"
2021-06-11T18:30:46.458,"{}"
2021-06-11T18:30:46.462,"{}"
2021-06-11T18:30:46.466,"{}"
2021-06-11T18:30:46.470,"{}"
2021-06-11T18:30:46.475,"{}"
2021-06-11T18:30:46.479,"{}"
2021-06-11T18:30:46.483,"{}"
2021-06-11T18:30:46.487,"{}"
2021-06-11T18:30:46.491,"{}"
2021-06-11T18:30:46.495,"{}"
2021-06-11T18:30:46.499,"{}"
2021-06-11T18:30:46.503,"{}"
2021-06-11T18:30:46.507,"{}"
2021-06-11T18:30:46.511,"{}"
2021-06-11T18:30:46.515,"{}"
2021-06-11T18:30:46.521,"{}"
2021-06-11T18:30:46.525,"{}"
2021-06-11T18:30:46.528,"{}"
2021-06-11T18:30:46.534,"{}"
2021-06-11T18:30:46.539,"{}"
2021-06-11T18:30:46.543,"{}"
2021-06-11T18:30:46.547,"{}"
2021-06-11T18:30:46.551,"{}"
2021-06-11T18:30:46.556,"{}"
2021-06-11T18:30:46.560,"{}"
2021-06-11T18:30:46.564,"{}"
2021-06-11T18:30:46.568,"{}"
2021-06-11T18:30:46.572,"{}"
2021-06-11T18:30:46.576,"{}"
2021-06-11T18:30:46.580,"{}"
2021-06-11T18:30:46.585,"{}"
2021-06-11T18:30:46.589,"{}"
2021-06-11T18:30:46.593,"{}"
2021-06-11T18:30:46.597,"{}"
2021-06-11T18:30:46.601,"{}"
2021-06-11T18:30:46.605,"{}"
2021-06-11T18:30:46.609,"{}"
2021-06-11T18:30:46.614,"{}"
2021-06-11T18:30:46.618,"{}"
2021-06-11T18:30:46.622,"{}"
2021-06-11T18:30:46.626,"{}"
2021-06-11T18:30:46.630,"{}"
2021-06-11T18:30:46.634,"{}"
2021-06-11T18:30:46.638,"{}"
2021-06-11T18:30:46.642,"{}"
2021-06-11T18:30:46.646,"{}"
2021-06-11T18:30:46.650,"{}"
2021-06-11T18:30:46.654,"{}"
2021-06-11T18:30:46.658,"{}"
2021-06-11T18:30:46.663,"{}"
2021-06-11T18:30:46.669,"{}"
2021-06-11T18:30:46.672,"{}"
2021-06-11T18:30:46.676,"{}"
2021-06-11T18:30:46.680,"{}"
2021-06-11T18:30:46.685,"{}"
2021-06-11T18:30:46.689,"{}"
2021-06-11T18:30:46.693,"{}"
2021-06-11T18:30:46.697,"{}"
2021-06-11T18:30:46.701,"{}"
2021-06-11T18:30:46.706,"{}"
2021-06-11T18:30:46.710,"{}"
2021-06-11T18:30:46.714,"{}"
2021-06-11T18:30:46.719,"{}"
2021-06-11T18:30:46.723,"{}"
2021-06-11T18:30:46.726,"{}"
2021-06-11T18:30:46.731,"{}"
2021-06-11T18:30:46.735,"{}"
2021-06-11T18:30:46.739,"{}"
2021-06-11T18:30:46.743,"{}"
2021-06-11T18:30:46.748,"{}"
2021-06-11T18:30:46.751,"{}"
2021-06-11T18:30:46.756,"{}"
2021-06-11T18:30:46.760,"{}"
2021-06-11T18:30:46.762,"{}"
2021-06-11T18:30:46.770,"{}"
2021-06-11T18:30:46.771,"{}"
2021-06-11T18:30:46.775,"{}"
2021-06-11T18:30:46.780,"{}"
2021-06-11T18:30:46.784,"{}"
2021-06-11T18:30:46.787,"{}"
2021-06-11T18:30:46.791,"{}"
2021-06-11T18:30:46.795,"{}"
2021-06-11T18:30:46.800,"{}"
2021-06-11T18:30:46.803,"{}"
2021-06-11T18:30:46.807,"{}"
2021-06-11T18:30:46.811,"{}"
2021-06-11T18:30:46.815,"{}"
2021-06-11T18:30:46.819,"{}"
2021-06-11T18:30:46.825,"{}"
2021-06-11T18:30:46.831,"{}"
2021-06-11T18:30:46.834,"{}"
2021-06-11T18:30:46.838,"{}"
2021-06-11T18:30:46.841,"{}"
2021-06-11T18:30:46.844,"{}"
2021-06-11T18:30:46.849,"{}"
2021-06-11T18:30:46.853,"{}"
2021-06-11T18:30:46.858,"{}"
2021-06-11T18:30:46.861,"{}"
2021-06-11T18:30:46.867,"{}"
2021-06-11T18:30:46.871,"{}"
2021-06-11T18:30:46.874,"{}"
2021-06-11T18:30:46.879,"{}"
2021-06-11T18:30:46.883,"{}"
2021-06-11T18:30:46.888,"{}"
2021-06-11T18:30:46.890,"{}"
2021-06-11T18:30:46.894,"{}"
2021-06-11T18:30:46.899,"{}"
2021-06-11T18:30:46.904,"{}"
2021-06-11T18:30:46.909,"{}"
2021-06-11T18:30:46.912,"{}"
2021-06-11T18:30:46.916,"{}"
2021-06-11T18:30:46.920,"{}"
2021-06-11T18:30:46.924,"{}"
2021-06-11T18:30:46.928,"{}"
2021-06-11T18:30:46.935,"{}"
2021-06-11T18:30:46.939,"{}"
2021-06-11T18:30:46.942,"{}"
2021-06-11T18:30:46.945,"{}"
2021-06-11T18:30:46.950,"{}"
2021-06-11T18:30:46.954,"{}"
2021-06-11T18:30:46.958,"{}"
2021-06-11T18:30:46.962,"{}"
2021-06-11T18:30:46.965,"{}"
2021-06-11T18:30:46.969,"{}"
2021-06-11T18:30:46.973,"{}"
2021-06-11T18:30:46.977,"{}"
2021-06-11T18:30:46.981,"{}"
2021-06-11T18:30:46.985,"{}"
2021-06-11T18:30:46.990,"{}"
2021-06-11T18:30:46.994,"{}"
2021-06-11T18:30:46.998,"{}"
2021-06-11T18:30:47.001,"{}"
2021-06-11T18:30:47.006,"{}"
2021-06-11T18:30:47.010,"{}"
2021-06-11T18:30:47.013,"{}"
2021-06-11T18:30:47.018,"{}"
2021-06-11T18:30:47.022,"{}"
2021-06-11T18:30:47.026,"{}"
2021-06-11T18:30:47.031,"{}"
2021-06-11T18:30:47.035,"{}"
2021-06-11T18:30:47.040,"{}"
2021-06-11T18:30:47.044,"{}"
2021-06-11T18:30:47.048,"{}"
2021-06-11T18:30:47.052,"{}"
2021-06-11T18:30:47.057,"{}"
2021-06-11T18:30:47.062,"{}"
2021-06-11T18:30:47.065,"{}"
2021-06-11T18:30:47.070,"{}"
2021-06-11T18:30:47.076,"{}"
2021-06-11T18:30:47.079,"{}"
2021-06-11T18:30:47.083,"{}"
2021-06-11T18:30:47.088,"{}"
2021-06-11T18:30:47.092,"{}"
2021-06-11T18:30:47.097,"{}"
2021-06-11T18:30:47.102,"{}"
2021-06-11T18:30:47.106,"{}"
2021-06-11T18:30:47.111,"{}"
2021-06-11T18:30:47.115,"{}"
2021-06-11T18:30:47.118,"{}"
2021-06-11T18:30:47.123,"{}"
2021-06-11T18:30:47.126,"{}"
2021-06-11T18:30:47.130,"{}"
2021-06-11T18:30:47.134,"{}"
2021-06-11T18:30:47.138,"{}"
2021-06-11T18:30:47.141,"{}"
2021-06-11T18:30:47.145,"{}"
2021-06-11T18:30:47.150,"{}"
2021-06-11T18:30:47.153,"{}"
2021-06-11T18:30:47.159,"{}"
2021-06-11T18:30:47.163,"{}"
2021-06-11T18:30:47.168,"{}"
2021-06-11T18:30:47.173,"{}"
2021-06-11T18:30:47.176,"{}"
2021-06-11T18:30:47.180,"{}"
2021-06-11T18:30:47.184,"{}"
2021-06-11T18:30:47.189,"{}"
2021-06-11T18:30:47.195,"{}"
2021-06-11T18:30:47.200,"{}"
2021-06-11T18:30:47.203,"{}"
2021-06-11T18:30:47.208,"{}"
2021-06-11T18:30:47.212,"{}"
2021-06-11T18:30:47.216,"{}"
2021-06-11T18:30:47.221,"{}"
2021-06-11T18:30:47.226,"{}"
2021-06-11T18:30:47.230,"{}"
2021-06-11T18:30:47.236,"{}"
2021-06-11T18:30:47.239,"{}"
2021-06-11T18:30:47.244,"{}"
2021-06-11T18:30:47.248,"{}"
2021-06-11T18:30:47.251,"{}"
2021-06-11T18:30:47.256,"{}"
2021-06-11T18:30:47.259,"{}"
2021-06-11T18:30:47.265,"{}"
2021-06-11T18:30:47.268,"{}"
2021-06-11T18:30:47.273,"{}"
2021-06-11T18:30:47.276,"{}"
2021-06-11T18:30:47.282,"{}"
2021-06-11T18:30:47.285,"{}"
2021-06-11T18:30:47.291,"{}"
2021-06-11T18:30:47.294,"{}"
2021-06-11T18:30:47.300,"{}"
2021-06-11T18:30:47.304,"{}"
2021-06-11T18:30:47.308,"{}"
2021-06-11T18:30:47.312,"{}"
2021-06-11T18:30:47.318,"{}"
2021-06-11T18:30:47.321,"{}"
2021-06-11T18:30:47.328,"{}"
2021-06-11T18:30:47.332,"{}"
2021-06-11T18:30:47.337,"{}"
2021-06-11T18:30:47.340,"{}"
2021-06-11T18:30:47.344,"{}"
2021-06-11T18:30:47.347,"{}"
2021-06-11T18:30:47.353,"{}"
2021-06-11T18:30:47.357,"{}"
2021-06-11T18:30:47.362,"{}"
2021-06-11T18:30:47.367,"{}"
2021-06-11T18:30:47.372,"{}"
2021-06-11T18:30:47.375,"{}"
2021-06-11T18:30:47.378,"{}"
2021-06-11T18:30:47.384,"{}"
2021-06-11T18:30:47.389,"{}"
2021-06-11T18:30:47.394,"{}"
2021-06-11T18:30:47.397,"{}"
2021-06-11T18:30:47.401,"{}"
2021-06-11T18:30:47.406,"{}"
2021-06-11T18:30:47.411,"{}"
2021-06-11T18:30:47.413,"{}"
2021-06-11T18:30:47.418,"{}"
2021-06-11T18:30:47.421,"{}"
2021-06-11T18:30:47.427,"{}"
2021-06-11T18:30:47.430,"{}"
2021-06-11T18:30:47.433,"{}"
2021-06-11T18:30:47.437,"{}"
2021-06-11T18:30:47.441,"{}"
2021-06-11T18:30:47.446,"{}"
2021-06-11T18:30:47.449,"{}"
2021-06-11T18:30:47.454,"{}"
2021-06-11T18:30:47.458,"{}"
2021-06-11T18:30:47.463,"{}"
2021-06-11T18:30:47.466,"{}"
2021-06-11T18:30:47.471,"{}"
2021-06-11T18:30:47.477,"{}"
2021-06-11T18:30:47.480,"{}"
2021-06-11T18:30:47.484,"{}"
2021-06-11T18:30:47.488,"{}"
2021-06-11T18:30:47.494,"{}"
2021-06-11T18:30:47.498,"{}"
2021-06-11T18:30:47.503,"{}"
2021-06-11T18:30:47.506,"{}"
2021-06-11T18:30:47.512,"{}"
2021-06-11T18:30:47.516,"{}"
2021-06-11T18:30:47.520,"{}"
2021-06-11T18:30:47.525,"{}"
2021-06-11T18:30:47.529,"{}"
2021-06-11T18:30:47.533,"{}"
2021-06-11T18:30:47.537,"{}"
2021-06-11T18:30:47.541,"{}"
2021-06-11T18:30:47.546,"{}"
2021-06-11T18:30:47.550,"{}"
2021-06-11T18:30:47.555,"{}"
2021-06-11T18:30:47.558,"{}"
2021-06-11T18:30:47.562,"{}"
2021-06-11T18:30:47.565,"{}"
2021-06-11T18:30:47.571,"{}"
2021-06-11T18:30:47.575,"{}"
2021-06-11T18:30:47.578,"{}"
2021-06-11T18:30:47.582,"{}"
2021-06-11T18:30:47.585,"{}"
2021-06-11T18:30:47.589,"{}"
2021-06-11T18:30:47.594,"{}"
2021-06-11T18:30:47.599,"{}"
2021-06-11T18:30:47.603,"{}"
2021-06-11T18:30:47.608,"{}"
2021-06-11T18:30:47.612,"{}"
2021-06-11T18:30:47.616,"{}"
2021-06-11T18:30:47.619,"{}"
2021-06-11T18:30:47.624,"{}"
2021-06-11T18:30:47.629,"{}"
2021-06-11T18:30:47.633,"{}"
2021-06-11T18:30:47.638,"{}"
2021-06-11T18:30:47.641,"{}"
2021-06-11T18:30:47.646,"{}"
2021-06-11T18:30:47.651,"{}"
2021-06-11T18:30:47.654,"{}"
2021-06-11T18:30:47.657,"{}"
2021-06-11T18:30:47.662,"{}"
2021-06-11T18:30:47.666,"{}"
2021-06-11T18:30:47.671,"{}"
2021-06-11T18:30:47.676,"{}"
2021-06-11T18:30:47.682,"{}"
2021-06-11T18:30:47.685,"{}"
2021-06-11T18:30:47.689,"{}"
2021-06-11T18:30:47.694,"{}"
2021-06-11T18:30:47.698,"{}"
2021-06-11T18:30:47.702,"{}"
2021-06-11T18:30:47.707,"{}"
2021-06-11T18:30:47.710,"{}"
2021-06-11T18:30:47.714,"{}"
2021-06-11T18:30:47.718,"{}"
2021-06-11T18:30:47.723,"{}"
2021-06-11T18:30:47.727,"{}"
2021-06-11T18:30:47.732,"{}"
2021-06-11T18:30:47.736,"{}"
2021-06-11T18:30:47.740,"{}"
2021-06-11T18:30:47.743,"{}"
2021-06-11T18:30:47.747,"{}"
2021-06-11T18:30:47.751,"{}"
2021-06-11T18:30:47.755,"{}"
2021-06-11T18:30:47.759,"{}"
2021-06-11T18:30:47.763,"{}"
2021-06-11T18:30:47.767,"{}"
2021-06-11T18:30:47.771,"{}"
2021-06-11T18:30:47.775,"{}"
2021-06-11T18:30:47.779,"{}"
2021-06-11T18:30:47.783,"{}"
2021-06-11T18:30:47.787,"{}"
2021-06-11T18:30:47.792,"{}"
2021-06-11T18:30:47.797,"{}"
2021-06-11T18:30:47.801,"{}"
2021-06-11T18:30:47.805,"{}"
2021-06-11T18:30:47.808,"{}"
2021-06-11T18:30:47.811,"{}"
2021-06-11T18:30:47.818,"{}"
2021-06-11T18:30:47.820,"{}"
2021-06-11T18:30:47.827,"{}"
2021-06-11T18:30:47.831,"{}"
2021-06-11T18:30:47.834,"{}"
2021-06-11T18:30:47.839,"{}"
2021-06-11T18:30:47.842,"{}"
2021-06-11T18:30:47.846,"{}"
2021-06-11T18:30:47.850,"{}"
2021-06-11T18:30:47.854,"{}"
2021-06-11T18:30:47.858,"{}"
2021-06-11T18:30:47.863,"{}"
2021-06-11T18:30:47.869,"{}"
2021-06-11T18:30:47.873,"{}"
2021-06-11T18:30:47.877,"{}"
2021-06-11T18:30:47.881,"{}"
2021-06-11T18:30:47.886,"{}"
2021-06-11T18:30:47.889,"{}"
2021-06-11T18:30:47.894,"{}"
2021-06-11T18:30:47.898,"{}"
2021-06-11T18:30:47.902,"{}"
2021-06-11T18:30:47.907,"{}"
2021-06-11T18:30:47.911,"{}"
2021-06-11T18:30:47.918,"{}"
2021-06-11T18:30:47.921,"{}"
2021-06-11T18:30:47.926,"{}"
2021-06-11T18:30:47.929,"{}"
2021-06-11T18:30:47.933,"{}"
2021-06-11T18:30:47.936,"{}"
2021-06-11T18:30:47.941,"{}"
2021-06-11T18:30:47.945,"{}"
2021-06-11T18:30:47.948,"{}"
2021-06-11T18:30:47.952,"{}"
2021-06-11T18:30:47.958,"{}"
2021-06-11T18:30:47.962,"{}"
2021-06-11T18:30:47.965,"{}"
2021-06-11T18:30:47.969,"{}"
2021-06-11T18:30:47.976,"{}"
2021-06-11T18:30:47.978,"{}"
2021-06-11T18:30:47.984,"{}"
2021-06-11T18:30:47.987,"{}"
2021-06-11T18:30:47.992,"{}"
2021-06-11T18:30:47.995,"{}"
2021-06-11T18:30:47.999,"{}"
2021-06-11T18:30:48.003,"{}"
2021-06-11T18:30:48.007,"{}"
2021-06-11T18:30:48.012,"{}"
2021-06-11T18:30:48.016,"{}"
2021-06-11T18:30:48.020,"{}"
2021-06-11T18:30:48.024,"{}"
2021-06-11T18:30:48.027,"{}"
2021-06-11T18:30:48.031,"{}"
2021-06-11T18:30:48.036,"{}"
2021-06-11T18:30:48.040,"{}"
2021-06-11T18:30:48.045,"{}"
2021-06-11T18:30:48.049,"{}"
2021-06-11T18:30:48.054,"{}"
2021-06-11T18:30:48.059,"{}"
2021-06-11T18:30:48.065,"{}"
2021-06-11T18:30:48.068,"{}"
2021-06-11T18:30:48.070,"{}"
2021-06-11T18:30:48.075,"{}"
2021-06-11T18:30:48.080,"{}"
2021-06-11T18:30:48.083,"{}"
2021-06-11T18:30:48.089,"{}"
2021-06-11T18:30:48.092,"{}"
2021-06-11T18:30:48.097,"{}"
