time,mouse_key
2021-06-07T14:52:38.067,"{}"
2021-06-07T14:52:38.071,"{}"
2021-06-07T14:52:38.075,"{}"
2021-06-07T14:52:38.079,"{}"
2021-06-07T14:52:38.083,"{}"
2021-06-07T14:52:38.087,"{}"
2021-06-07T14:52:38.091,"{}"
2021-06-07T14:52:38.096,"{}"
2021-06-07T14:52:38.101,"{}"
2021-06-07T14:52:38.105,"{}"
2021-06-07T14:52:38.109,"{}"
2021-06-07T14:52:38.113,"{}"
2021-06-07T14:52:38.117,"{}"
2021-06-07T14:52:38.121,"{}"
2021-06-07T14:52:38.125,"{}"
2021-06-07T14:52:38.130,"{}"
2021-06-07T14:52:38.134,"{}"
2021-06-07T14:52:38.138,"{}"
2021-06-07T14:52:38.142,"{}"
2021-06-07T14:52:38.146,"{}"
2021-06-07T14:52:38.150,"{}"
2021-06-07T14:52:38.154,"{}"
2021-06-07T14:52:38.158,"{}"
2021-06-07T14:52:38.162,"{}"
2021-06-07T14:52:38.167,"{}"
2021-06-07T14:52:38.172,"{}"
2021-06-07T14:52:38.176,"{}"
2021-06-07T14:52:38.180,"{}"
2021-06-07T14:52:38.184,"{}"
2021-06-07T14:52:38.188,"{}"
2021-06-07T14:52:38.192,"{}"
2021-06-07T14:52:38.196,"{}"
2021-06-07T14:52:38.200,"{}"
2021-06-07T14:52:38.205,"{}"
2021-06-07T14:52:38.208,"{}"
2021-06-07T14:52:38.212,"{}"
2021-06-07T14:52:38.216,"{}"
2021-06-07T14:52:38.220,"{}"
2021-06-07T14:52:38.224,"{}"
2021-06-07T14:52:38.228,"{}"
2021-06-07T14:52:38.232,"{}"
2021-06-07T14:52:38.236,"{}"
2021-06-07T14:52:38.241,"{}"
2021-06-07T14:52:38.245,"{}"
2021-06-07T14:52:38.249,"{}"
2021-06-07T14:52:38.253,"{}"
2021-06-07T14:52:38.257,"{}"
2021-06-07T14:52:38.261,"{}"
2021-06-07T14:52:38.265,"{}"
2021-06-07T14:52:38.269,"{}"
2021-06-07T14:52:38.273,"{}"
2021-06-07T14:52:38.277,"{}"
2021-06-07T14:52:38.281,"{}"
2021-06-07T14:52:38.285,"{}"
2021-06-07T14:52:38.289,"{}"
2021-06-07T14:52:38.293,"{}"
2021-06-07T14:52:38.297,"{}"
2021-06-07T14:52:38.301,"{}"
2021-06-07T14:52:38.305,"{}"
2021-06-07T14:52:38.309,"{}"
2021-06-07T14:52:38.313,"{}"
2021-06-07T14:52:38.317,"{}"
2021-06-07T14:52:38.322,"{}"
2021-06-07T14:52:38.326,"{}"
2021-06-07T14:52:38.330,"{}"
2021-06-07T14:52:38.335,"{}"
2021-06-07T14:52:38.339,"{}"
2021-06-07T14:52:38.342,"{}"
2021-06-07T14:52:38.348,"{}"
2021-06-07T14:52:38.352,"{}"
2021-06-07T14:52:38.356,"{}"
2021-06-07T14:52:38.360,"{}"
2021-06-07T14:52:38.364,"{}"
2021-06-07T14:52:38.368,"{}"
2021-06-07T14:52:38.371,"{}"
2021-06-07T14:52:38.375,"{}"
2021-06-07T14:52:38.379,"{}"
2021-06-07T14:52:38.384,"{}"
2021-06-07T14:52:38.389,"{}"
2021-06-07T14:52:38.394,"{}"
2021-06-07T14:52:38.398,"{}"
2021-06-07T14:52:38.402,"{}"
2021-06-07T14:52:38.406,"{}"
2021-06-07T14:52:38.409,"{}"
2021-06-07T14:52:38.413,"{}"
2021-06-07T14:52:38.418,"{}"
2021-06-07T14:52:38.422,"{}"
2021-06-07T14:52:38.426,"{}"
2021-06-07T14:52:38.430,"{}"
2021-06-07T14:52:38.434,"{}"
2021-06-07T14:52:38.438,"{}"
2021-06-07T14:52:38.442,"{}"
2021-06-07T14:52:38.447,"{}"
2021-06-07T14:52:38.452,"{}"
2021-06-07T14:52:38.457,"{}"
2021-06-07T14:52:38.461,"{}"
2021-06-07T14:52:38.465,"{}"
2021-06-07T14:52:38.469,"{}"
2021-06-07T14:52:38.473,"{}"
2021-06-07T14:52:38.477,"{}"
2021-06-07T14:52:38.481,"{}"
2021-06-07T14:52:38.486,"{}"
2021-06-07T14:52:38.490,"{}"
2021-06-07T14:52:38.494,"{}"
2021-06-07T14:52:38.499,"{}"
2021-06-07T14:52:38.503,"{}"
2021-06-07T14:52:38.508,"{}"
